id,timestamp,category,title,content
31605,2020-05-06 11:59:33,Reuters,Britain to set out plans to ease lockdown on Sunday: PM Johnson,
73661,2020-07-05 15:21:00,Reuters,Sasol gives up licence to seek offshore gas in Mozambique - Reuters Africa,"South African petrochemicals giant Sasol Ltd has opted to give up its licence to explore for gas off the Mozambique coast, the company said on Sunday."
21260,2020-04-21 18:24:20,Reuters,U.S. scientists turn coronavirus into music,U.S. scientists at MIT have translated the novel coronavirus' spiked protein structure into music in an effort to better understand the pathogen - and ultimately to aid research. This report produced by Jillian Kitchener.
124445,2020-08-23 23:28:00,Reuters,"Rio Tinto cuts CEO, executive bonus after caves blast review - Reuters",Rio Tinto said on Monday it will cut the short-term bonuses of its chief executive and two other senior executives following a review of the company's destruction of two ancient caves in Australia.
9572,2020-04-03 06:04:48,Reuters,How the coronavirus crisis is affecting food supply,The coronavirus pandemic has disrupted global food supplies and is causing labour shortages in agriculture worldwide.
3646,2020-03-26 11:56:58,Reuters,Swiss army joins frontline in battle against coronavirus,"In a Swiss hospital, the tall young soldier adjusts the heavy hospital bed in which an elderly woman with coronavirus is coughing deeply and wheels her out of the emergency ward."
174888,2020-10-10 14:27:00,Reuters,Soccer-New coach Fowler aims to bring possession game to East Bengal - Reuters UK,Former England international Robbie Fowler says he wants to implement a possession-based style and build a winning culture as he takes charge of his new club SC East Bengal in the Indian Super League (ISL).
166275,2020-10-02 08:19:00,Reuters,Irish High Court rules government COVID-19 travel advice is legal - Reuters.com,"Ireland's High Court on Friday ruled that the government's advice against non-essential travel to most countries due to the risk of COVID-19 infection was legal, dismissing a case brought by low-cost airline Ryanair . (Reporting by Conor Humphries; Editing by…"
167636,2020-10-04 04:49:26,Reuters,IPL launches probe after player reports corrupt approach,"The Indian Premier League (IPL) has launched an investigation after one of the players in this year's tournament in the United Arab Emirates reported being approached for possible corruption, the league's integrity chief told Reuters on Sunday."
145261,2020-09-12 15:31:00,Reuters,"UK records 3,497 more confirmed cases of COVID-19 - Reuters","The United Kingdom reported 3,497 confirmed new cases of COVID-19, according to government data published on Saturday, compared with 3,539 a day earlier."
192042,2020-11-10 23:36:05,Bloomberg,SpaceX Wins NASA Blessing to Ferry Astronauts to Space Station,SpaceX Wins NASA Blessing to Ferry Astronauts to Space Stationbloomberg.com
102530,2020-08-02 03:06:00,Reuters,"Southern California 'Apple Fire' forces nearly 8,000 to evacuate - Reuters","Nearly 8,000 residents of Riverside County in Southern California were forced to evacuate their homes on Saturday as a wildfire spread uncontained across more than 4,000 acres, the County fire department said."
68488,2020-06-30 16:55:00,Reuters,'Work to do' as coronavirus hits LGBT+ Jamaicans hard - Reuters.com,"KINGSTON (Thomson Reuters Foundation) - Paris Lewinsky has been taking hormones for almost a year and is starting to grow breasts. But the transgender Jamaican's long-held dream of physically transitioning is now under threat, because she cannot afford the dr…"
156452,2020-09-23 09:47:00,Reuters,TSMC warns China-U.S. deleveraging will drive up costs - Reuters.com,"The deleveraging of China-U.S. supply chains and protectionism on both sides of the Pacific will only drive up costs and limit the flow of ideas, the chairman of Taiwan Semiconductor Manufacturing Co Ltd <2330.TW> said on Wednesday."
103960,2020-08-03 21:50:00,Reuters,Cardinals-Tigers series postponed due to COVID-19 positives; Jeter calls for 'empathy' - Reuters,"Seven players and six staff members from the St. Louis Cardinals have tested positive for COVID-19 over the last week, Major League Baseball (MLB) said on Monday, forcing the postponement of the team's series against the Detroit Tigers this week."
179103,2020-10-15 00:55:45,Bloomberg,Singapore: Mass Air Travel's Recovery at Least 2 Years Away,
21751,2020-04-22 08:10:01,Bloomberg,"When Travel Restrictions Lift, I'm Hopping a 32-Hour Flight to Alaska",
64223,2020-06-26 09:47:00,Reuters,"Breakingviews - Corona Capital: KLM, Lingerie, Aston Martin - Reuters","(Reuters Breakingviews) - Corona Capital is a daily column updated throughout the day by Breakingviews columnists around the world with short, sharp pandemic-related insights."
15629,2020-04-12 18:11:59,Reuters,Kazakhstan confirms global deal to cut oil output by 9.7 million bpd,Kazakhastan's Energy Ministry said on Sunday it confirmed reports that the OPEC+ group of countries had agreed to cut the global oil output by 9.7 million barrels per day for two months starting on May 1.
24661,2020-04-26 11:16:32,Reuters,"'Like test dummies': As Colorado reopens, some see too much risk","Royal Rose is reopening her Colorado tattoo studio next week after closing a month ago, not because she wants to but because the bills are piling up and she says she has no choice."
87532,2020-07-17 23:53:15,Bloomberg,Industrials in the Aftermath of Covid-19,
102199,2020-08-01 11:15:00,Reuters,Chilean regulators reject lithium miner SQM's environmental plan - Reuters,"Chilean regulators have tossed out lithium producer SQM's $25 million environmental compliance plan for the Atacama salt flat, requiring the miner to start again from scratch, according to a filing."
90452,2020-07-21 16:30:00,Reuters,"Care home operator Orpea suffers rare sales drop, flags recovery - Reuters India","French retirement and care home operator Orpea said on Tuesday its second-quarter organic revenue fell 5.5%, blaming pandemic-related closures and activity slowdown across its facilities in Europe."
42857,2020-05-23 01:57:04,Bloomberg,Gilead’s Remdesivir Mainly Helped Healthier Covid-19 Patients,Gilead’s Remdesivir Mainly Helped Healthier Covid-19 Patientsbloomberg.com
50243,2020-06-05 04:08:16,Reuters,"Indian shares edge higher, led by Reliance, financials","Indian shares edged higher on Friday, helped by gains in financial stocks and a surge in conglomerate Reliance Industries after Abu Dhabi state fund Mubadala invested in its digital unit."
159731,2020-09-25 21:11:00,Reuters,"Transgender woman killed at army checkpoint in Colombia, prompting outrage - Reuters","A soldier shot and killed a transgender woman at a military checkpoint in southwestern Colombia, prompting outrage from activists and condemnation from politicians."
141372,2020-09-09 08:51:00,Reuters,"EMERGING MARKETS-Russian rouble ends losing run, emerging stocks extend losses - Reuters Africa","Turkey's lira hit new lows on Wednesday as tensions with Greece persisted, while the Russian rouble ended a three-session losing run which was driven by mounting political pressure over the poisoning of Kremlin critic Alexei Navalny."
7260,2020-03-31 16:59:52,Reuters,"UK coronavirus death toll shocking, not known when peak will be - Gove","The number of people in Britain who have died as a result of the coronavirus outbreak is shocking and it is not possible to predict when the peak of the epidemic will come, Cabinet Office minister Michael Gove said on Tuesday."
187764,2020-10-30 18:52:22,Reuters,FACTBOX-Georgia's parliamentary election 2020,"Georgia holds a parliamentary election on Saturday in which the ruling Georgian Dream party faces a challenge from opposition parties led by the United National Movement, which vowed not to form a coalition with the ruling party after the election."
173084,2020-10-08 18:06:00,Reuters,"TREASURIES-US yields slide on stimulus uncertainty, weak data - Reuters","TREASURIES-US yields slide on stimulus uncertainty, weak data  Reuters"
80202,2020-07-10 13:31:00,Reuters,BRIEF-Julius Baer To Offer Private Equity To Ultra-Wealthy Clients - FT - Reuters UK,BRIEF-Julius Baer To Offer Private Equity To Ultra-Wealthy Clients - FT  Reuters UK
57861,2020-06-18 08:40:13,Bloomberg,South Africa Seeks $87 Billion for Decade Long Building Boom,
184456,2020-10-22 16:19:16,Bloomberg,"Wall Street Posts Strongest First Half Since ’09, DiNapoli Says","New York City’s securities industry posted its most profitable first half to a year in more than a decade, helping government coffers, even as the coronavirus pandemic and a resulting recession battered the U.S. economy, the state’s comptroller said."
163714,2020-09-30 09:59:47,Reuters,"Singapore orders Wirecard to cease payment services, return customers' funds",Singapore's central bank said on Wednesday it had directed embattled German payments firm Wirecard to cease providing services in the city-state and return all customers' funds.
47601,2020-06-01 13:01:54,Reuters,Coty appoints Chairman Harf as CEO to lead turnaround,"Coty Inc on Monday appointed its Chairman and top investor JAB Holdings executive Peter Harf to the role of chief executive officer, as the cosmetics maker tries to revive sales and steer through the coronavirus crisis."
27199,2020-04-29 23:12:09,CNBC,"Payroll processor ADP CEO on Q3 earnings report, job losses due to coronavirus crisis",Payroll processor Automatic Data Processing CEO Carlos Rodriguez said he is seeing some signs that the hobbled job market may have already reached its lowest point.
162013,2020-09-29 01:32:45,Bloomberg,Breonna Taylor Grand Juror Wants Secret Proceeding Made Public,
171661,2020-10-07 17:50:00,Reuters,AstraZeneca could profit from COVID-19 vaccine as early as July: FT - Reuters UK,"AstraZeneca could start profiting from its COVID-19 vaccine as soon as July next year, the Financial Times reported on Wednesday, citing a memo showing the British drugmaker can declare when it considers the pandemic to have ended."
119553,2020-08-18 17:23:58,Reuters,Ireland significantly tightens nationwide COVID-19 restrictions,"Ireland significantly tightened its nationwide coronavirus restrictions on Tuesday to rein in an increase in cases, urging everyone to restrict visitors to their homes, avoid public transport and for older people to limit their contacts."
147261,2020-09-14 20:39:00,Reuters,Barbosa says he's retiring to help coach Warriors - Reuters,"Former NBA champion and Sixth Man of the Year Leandro Barbosa announced his retirement Monday and said he is rejoining the Golden State Warriors as a ""player mentor coach."""
121990,2020-08-20 16:03:00,Reuters,Poll shows Swiss back $6.6 billion plan to buy new fighter jets - Reuters,"Swiss voters are set to approve a 6 billion Swiss franc ($6.6 billion) purchase of new fighter jets in a referendum next month, a poll for broadcaster SRF showed on Thursday."
135806,2020-09-03 13:13:00,Reuters,Chemical weapons agency: use of nerve agent is considered use of chemical weapons - Reuters,"The poisoning of any individual with a toxic nerve agent is considered use of a banned chemical weapon, the global chemical weapons agency OPCW said on Thursday, in a statement about Russian opposition leader Alexei Navalny."
178930,2020-10-14 20:01:00,Reuters,UPDATE 1-China launches $6 billion bond deal - term sheet - Reuters,"China launched on Thursday a U.S. dollar sovereign bond deal totalling $6 billion, according to a term sheet reviewed by Reuters."
140573,2020-09-08 16:24:00,Reuters,Baker Hughes sees uncertainty continuing in oil and gas markets - Reuters UK,"Oilfield services provider Baker Hughes <BKR.N> expects the outlook for oil and gas markets to remain highly uncertain due to the pandemic, and plans business ""rationalizations,"" its chief executive said on Tuesday."
149153,2020-09-16 08:44:00,Reuters,Hitachi says it will quit stalled British nuclear power project - Reuters,"Japanese conglomerate Hitachi Ltd said on Wednesday it would exit a stalled British nuclear power project, a decision that deals a blow to Britain's plans to replace ageing plants."
127746,2020-08-26 21:34:00,Reuters,IN BRIEF: N.C. AG sues Trump admin to stop offshore seismic testing - Reuters,The attorney general of North Carolina sued the Trump administration in federal court Wednesday to stop future seismic tests for oil and gas deposits off the state's coast.
184259,2020-10-22 13:31:00,Reuters,Siemens launches local power trading platform with German utility - Reuters India,German technology group Siemens and utility Allgaeuer Ueberlandwerk (AUEW) on Thursday launched a trading platform that allows small rooftop solar energy producers to trade power locally with other households and businesses.
106238,2020-08-05 16:16:00,Reuters,Factbox: Facebook and TikTok's fraught history - Reuters UK,"Facebook's escalated a bruising fight with TikTok with the launch on Wednesday of its new short-video feature Reels, a look-alike service embedded within its popular Instagram app."
168512,2020-10-05 08:07:00,Reuters,Euro zone economic recovery floundered in Sept as services struggled: PMI - Reuters,"The euro zone's economic recovery faltered in September as the reimposition of some restrictions on activity to halt a resurgence in the coronavirus sent the bloc's dominant service sector into reverse, a survey showed."
11898,2020-04-07 04:00:22,Reuters,"Thai March headline CPI falls 0.54% year-on-year, weakest in over four years","Thailand's headline consumer price index (CPI) dropped 0.54% in March from a year earlier, the weakest in 51 months, but slightly better than expectations, commerce ministry data showed on Tuesday."
72993,2020-07-04 04:58:00,Reuters,Stewards reject Red Bull protest against Mercedes - Reuters India,Formula One stewards rejected on Friday a Red Bull protest against a new steering system used by champions Mercedes in practice for the season-opening Austrian Grand Prix.
164578,2020-09-30 23:49:48,Reuters,"Bolivia struggles to contain fires scorching farms, forests","Bolivian firefighters, members of the military and citizens fighting to protect their homes were battling to contain flames that have ripped through more than a million hectares (2.5 million acres) of farmland and forests, officials said on Wednesday."
79824,2020-07-10 07:34:32,Reuters,Death of Macau's casino king comes as gambling hub faces new era,"Hong Kong's highest-profile officials and business people paid their respects on Friday to Macau's gambling king, Stanley Ho, who built a business empire from scratch in the former Portuguese colony and became one of Asia's richest men."
59324,2020-06-21 16:26:53,Reuters,Ludogorets continue dominance with ninth straight Bulgarian title,Ludogorets continued their dominance of Bulgarian football by winning their ninth successive league title on Sunday with four games to spare by beating visitors Beroe Stara Zagora 2-1.
168861,2020-10-05 15:04:00,Reuters,"ECB cuts Italian, Spanish debt purchases as markets hold nerve - Reuters UK","The European Central Bank bought less Italian and Spanish government debt in the past two months as market pressure on both indebted countries stayed low despite a resurgence of COVID-19 cases, data showed on Monday."
25559,2020-04-27 21:26:48,Reuters,Production at Brazil's Petrobras falls slightly from previous quarter,"Brazilian
state-run oil firm Petrobras produced 2.909 million barrel of
oil equivalent per day (boepd) in the first quarter, down 3.8%
from the previous quarter and up 14.6% from the same period a
year before."
154312,2020-09-21 13:37:00,Reuters,ECB attentive to euro's appreciation: Lagarde - Reuters India,"The European Central Bank is attentive to the euro's appreciation, ECB President Christine Lagarde said on Monday."
81107,2020-07-11 17:18:00,Reuters,Celta still not safe after Osasuna snatch late win - Reuters UK,"Celta Vigo remain in danger of relegation from La Liga after losing 2-1 away to Osasuna on Saturday, conceding a last-gasp winner after taking an early lead."
63446,2020-06-25 18:44:00,Reuters,PRECIOUS-Gold steadies as new infections fuel worries - Reuters UK,"haven appeal to dollar
    * Falls in gold being viewed as buying opportunities
-Commerzbank 
    * Platinum drops to more than one-week low
    * For an interactive graphic tracking the global coronavirus
spread, open https://tmsnrt.rs/3aIRuz7 in an external…"
145875,2020-09-13 15:32:00,Reuters,Vardy double as Leicester ease past West Brom - Reuters India,Jamie Vardy converted two penalties to help Leicester City get off to a winning start in the Premier League season with a 3-0 victory at promoted West Bromwich Albion on Sunday.
38556,2020-05-17 13:25:45,CNBC,"To show how easy it is for plagiarized news sites to get ad revenue, I made my own","The ad tech space is so convoluted, it's easy to make money from legitimate advertisers just by setting up a web page. That means there's significant incentive to create garbage — not just low-quality clickbait, but sites filled with outright plagiarized cont…"
150077,2020-09-17 00:24:00,Reuters,PRESS DIGEST- Financial Times - Sept 17 - Reuters UK,The following are the top stories in the Financial Times. Reuters has not verified these stories and does not vouch for their accuracy.
115511,2020-08-14 09:06:56,Reuters,"In Beirut, Iran's Zarif says up to Lebanon to decide future government","The Lebanese should be the only party who should decide their future government, Iran's Foreign Minster Mohammad Javad Zarif said on Friday in Beirut."
177553,2020-10-13 17:37:00,Reuters,Countries turn to rapid antigen tests to contain second wave of COVID - Reuters UK,"Countries straining to contain a second wave of COVID-19 are turning to faster, cheaper but less accurate tests to avoid the delays and shortages that have plagued efforts to diagnose and trace those infected quickly."
189794,2020-11-04 22:43:00,Reuters,Bank of England said to be considering a move into negative rates -Telegraph - Reuters,"The Bank of England is said to be considering a move into negative interest rates, the Telegraph newspaper reported late on Wednesday."
5476,2020-03-28 15:16:57,Reuters,Shellshocked Spain reports record 832 new coronavirus deaths,"Spain's coronavirus fatalities rose by a record 832 people overnight to 5,690 as hospitals and morgues were overwhelmed and a police chief fought back tears announcing a colleague's death."
24995,2020-04-27 07:29:16,Reuters,"Algeria scraps customs duties, VAT on pharmaceutical products","Algeria has temporarily scrapped customs duties and value added tax (VAT) on imports of pharmaceutical products and medical equipment to help cope with a growing number of infections with the novel coronavirus, the government said on Sunday."
32872,2020-05-07 16:25:01,Reuters,Panama's Copa Airlines planning to retire Boeing 737-700 fleet,"Panama's Copa Airlines said on Thursday that it is planning to retire early its fleet of 14 older Boeing 737-700 NG planes, the latest carrier to do away with planes due to the coronavirus crisis."
78434,2020-07-09 09:29:00,Reuters,Challenge Cup and Champions Cup finals moved to 2021 - Reuters UK,"The Challenge Cup and Champions Cup finals will not be held in Marseille this year due to the COVID-19 pandemic, European Professional Club Rugby (EPCR) said on Thursday."
113652,2020-08-12 21:31:47,Reuters,Lyft maintains end-2021 profitability goal even as COVID-19 guts demand,"Lyft Inc said on Wednesday cost cuts put the company on track to reach its goal of becoming profitable on an adjusted basis by the end of 2021, even as its second-quarter revenue tumbled 61%."
36406,2020-05-14 05:40:45,Reuters,Chip specialist AT&S's full-year core profit down 22% on expansion cost,Printed circuit boards maker AT&S said on Thursday that core profit and revenue in its current first quarter were on the previous year's level after posting a 22% decline for the financial year due to investments in its expansion.
103223,2020-08-03 07:22:00,Reuters,Factbox: Australia's Victoria state imposes new lockdown measures - Reuters,"Australia's second-most populous state Victoria entered its first full day under stricter lockdown measures on Monday, after declaring a state of disaster and imposing a nightly curfew in the state capital Melbourne, to fight a resurgent COVID-19."
51632,2020-06-08 10:58:47,Reuters,UPDATE 2-Temasek steps in to support Sembcorp Marine's $1.5 bln rights issue,Singapore's Temasek Holdings stepped in on Monday to support a S$2.1 billion ($1.5 billion) rights issue by Sembcorp Marine as the state investor moves to help the city-state's struggling rig-building sector.
168253,2020-10-05 02:00:00,Reuters,Prince William calls for action on climate in new documentary - Reuters India,"Prince William has expressed his concerns about rising sea levels and other impacts of climate change in a television documentary to be aired in Britain on Monday, the ITV channel reported."
175590,2020-10-11 23:42:09,Bloomberg,Graham’s Democratic Challenger Raises a Record $57 Million,"Jamie Harrison, the Democrat challenging Republican Senator Lindsey Graham in South Carolina, raised more money in the third quarter -- $57 million -- than any other Senate candidate in history."
160568,2020-09-27 11:03:22,Reuters,UPDATE 1-Turkey says Armenia is obstacle to peace after clashes with Azerbaijan - Reuters,UPDATE 1-Turkey says Armenia is obstacle to peace after clashes with Azerbaijan  Reuters
4337,2020-03-27 01:16:20,CNBC,CNBC Special Report: Stocks continue on three-day run after Senate passes stimulus bill,"Day 88 of CNBC's special coronavirus coverage. Chris Hyzy of Merrill and Bank of America Private Bank, Scott Gottlieb, former FDA Commissioner, Kennen MacKay of RBC Capital Markets, Darrell Cronk of Wells Fargo Wealth and Investment Management, Chad Morganlan…"
132684,2020-09-01 05:46:00,Reuters,Big Oil's patchy deals record casts shadow over green makeover - Reuters India,"As major oil companies prepare to spend billions on renewable energy assets to stay relevant in a low-carbon future, the industry's patchy track record on takeovers is red flag for some investors."
46611,2020-05-29 17:03:49,Reuters,Discover Financial says employees can work from home through 2020,"U.S. payment services company Discover
Financial Inc said on Friday it allowed employees to
work from home until the end of the year."
62459,2020-06-25 03:45:00,Reuters,Researchers lower forecast for U.S. COVID-19 deaths even as cases climb - Reuters India,"A newly revised model projects the U.S. death toll from COVID-19 will reach nearly 180,000 by October, down 22,000 from the last forecast despite several recent weeks of rising case numbers, researchers said on Wednesday."
105050,2020-08-04 19:02:16,Reuters,Breakingviews TV: Hip Microsoft - Reuters,"The least cool tech giant may buy parts of TikTok, the popular Chinese-owned video app. That could finally give Microsoft the buzz and ad dollars that go with social media. Gina Chon explains the political risks and why the potential financial gains may be wo…"
122997,2020-08-21 13:46:00,Reuters,Canadian dollar pares its weekly advance as oil slides - Reuters Canada,"The Canadian dollar weakened against its U.S. counterpart on Friday as oil prices fell and domestic data showed a jump in retail sales that was about in line with expectations, but the loonie stayed on track for its third straight weekly advance."
129252,2020-08-28 03:52:00,Reuters,Breakingviews - Review: Indonesia’s Jokowi learns limits to change - Reuters,(Reuters Breakingviews) - There are cruel limits to how much and how fast a nation can change. The constraints are vividly illustrated in the colourful journey of Indonesia’s Joko Widodo.
182854,2020-10-20 01:32:00,Reuters,PRECIOUS-Gold inches lower on caution over U.S. stimulus bill - Reuters UK,"Gold prices inched lower early on Tuesday as caution set in ahead of the deadline to reach an agreement on a new U.S. coronavirus stimulus, diminishing the metal's appeal of being a hedge against inflation. FUNDAMENTALS * Spot gold fell 0.1% to $1,903.16 per …"
140585,2020-09-08 16:12:00,Reuters,Greece finds 35 COVID-19 cases in Moria migrant camp - Reuters,"Coronavirus infections in Greece's overcrowded migrant camp Moria on the island of Lesbos nearly doubled since Monday to 35 confirmed cases, the migration ministry said on Tuesday."
19200,2020-04-17 04:27:38,Reuters,"Cathay Pacific to close U.S. cabin crew bases, laying off 286 staff","Hong Kong's Cathay Pacific Airways Ltd will close its three cabin crew bases in the United States, the airline said on Friday, laying off 286 staff as the coronavirus pandemic has virtually halted global travel."
35853,2020-05-13 14:36:08,Reuters,Zambia could reopen border with Tanzania to cargo trucks today - minister,"Zambia, which closed its border with Tanzania on Sunday to stem the spread of the new coronavirus, could soon reach an agreement with its neighbour over the passage of cargo trucks carrying copper and other crucial goods, a provincial minister said."
108046,2020-08-07 02:04:42,Bloomberg,Trump Fails to Stall Rape Accuser's Lawsuit; Deposition Looms,
6335,2020-03-30 16:41:00,CNBC,SEC chair: We shouldn't ban short selling — it's needed for properly functioning market,"SEC Chairman Jay Clayton said Monday that the practice of short selling — effectively betting that a stock will drop — is need to ""facilitate ordinary market trading."""
18506,2020-04-16 12:00:00,Reuters,Soccer-Women players' livelihoods at stake due to COVID-19 shutdown: FIFPRO,"Many female footballers are at risk of losing their livelihoods due to the global soccer shutdown caused by the COVID-19 pandemic, a report by global players' union FIFPRO said on Thursday."
3414,2020-03-26 05:50:23,Reuters,"Number of coronavirus cases in Germany rises to 36,508 - RKI","The number of confirmed cases of coronavirus in Germany has risen to 36,508 and 198 people have died of the disease, statistics from the Robert Koch Institute for infectious diseases showed on Thursday."
134631,2020-09-02 15:25:12,Reuters,France's Macron stresses support for Iraqi sovereignty in Baghdad visit - Reuters India,French President Emmanuel Macron voiced support on Wednesday for a sovereign Iraq and said its main challenges are Islamic State militants and foreign interference in its affairs.
27933,2020-04-30 19:35:15,CNBC,What to look for with Apple set to report earnings after the bell,"Apple's stores around the world, except in China and one location in Korea, are shuttered until further notice."
3619,2020-03-26 11:02:55,Bloomberg,Irish Unemployment Set to Hit 30-Year High Amid Virus Recession,
124688,2020-08-24 06:00:00,Reuters,EMERGING MARKETS-Recovery fears hit South Korea's won as U.S. dollar firms - Reuters,"South Korea's won was the biggest loser
on Monday as a modest recovery in the U.S. dollar pulled
emerging currencies across Asia lower ahead of a week likely to
be dominated by the U.S. Federal Reserve's annual Jackson Hole
gathering. 
    Some of the foreign…"
148149,2020-09-15 14:01:00,Reuters,"Egypt cuts highways across pyramids plateau, alarming conservationists - Reuters Africa","Egypt is building two highways across the pyramids plateau outside Cairo, reviving and expanding a project that was suspended in the 1990s after an international outcry."
167157,2020-10-03 00:50:24,Reuters,"Biden visits Michigan, wants 'full recovery' for Trump - Reuters","[NFA] Democratic presidential nominee Joe Biden said on Friday that President Donald Trump's coronavirus diagnosis shows the importance of taking the pandemic seriously, telling Americans that wearing masks is more important than being a ""tough guy."" Freddie …"
80858,2020-07-11 07:47:00,Reuters,Russia reports 6611 new coronavirus infections - Reuters Africa,"Russia on Saturday reported 6,611 new coronavirus cases, taking its nationwide tally of infections to 720,547."
51204,2020-06-07 10:10:32,Reuters,"Japan declines to join U.S., others in condemning China for Hong Kong law: Kyodo","Japan has decided not join the United States, Britain and others in issuing a statement scolding China for imposing a new security law, Kyodo news agency reported on Sunday, citing officials from countries involved."
81442,2020-07-12 12:15:00,Reuters,Bollywood's Bachchan family hit by coronavirus; Aishwarya joins Amitabh - Reuters India,Three generations of Bollywood's Bachchan family were hit by the coronavirus as former Miss World Aishwarya Rai Bachchan and her daughter on Sunday joined her father-in-law Amitabh and husband Abhishek in testing positive for the virus that causes COVID-19.
40019,2020-05-19 14:14:11,Reuters,Britain's data watchdog says it is investigating easyJet cyber attack,"Britain's Information
Commissioner's Office said on Tuesday it was investigating the
cyber attack on easyJet and urged anyone affected by
data breaches to be particularly vigilant about phishing attacks
and scam messages."
28661,2020-05-01 17:01:47,CNBC,CDC says 3% of workers in surveyed meat processing plants have tested positive for coronavirus,"The physically tolling conditions of labor inside the plants makes it difficult for workers to wear masks, the researchers said, adding that some of the surveyed plants have struggled to implement heightened disinfecting protocols."
126801,2020-08-26 02:48:00,Reuters,"METALS-Copper rises on optimism about trade talk progress, COVID-19 treatment - Reuters",Copper rose on Wednesday as investors cheered progress in U.S.-China trade talks and signs that researchers might be closer to a treatment for the coronavirus.
147800,2020-09-15 08:38:00,Reuters,Britain's financial watchdog reviews scandal-hit consumer investment market - Reuters UK,"There have been too many scams and scandals in Britain's financial services market and a fundamental review is needed, the Financial Conduct Authority said on Tuesday."
65649,2020-06-28 04:43:00,Reuters,What doctors have learned about fighting COVID-19 - Reuters,"In the six months since an entirely new coronavirus began spreading around the world, doctors and hospitals have learned a lot about how to treat patients with COVID-19, the potentially deadly disease caused by the virus."
96681,2020-07-28 03:08:45,Bloomberg,China's Northeast Cluster Spreads to Beijing as Resurgence Grows,
50268,2020-06-05 05:02:52,Bloomberg,One of the World's Smallest Primates,
81845,2020-07-13 04:03:03,Bloomberg,'Bloomberg Markets: China Open' Full Show (07/13/2020),
20972,2020-04-20 23:00:13,Reuters,"Trump to consider stopping Saudi oil imports, sees price drop as short-term","U.S. President Donald Trump described a historic drop in oil prices on Monday as short-term and stemming from a ""financial squeeze,"" adding the administration would consider stopping oil shipments from Saudi Arabia to lift the market."
108990,2020-08-07 18:00:02,Bloomberg,Bankers Rush to Darien Library With Power Down in NYC's Suburbs,
46851,2020-05-30 05:28:13,Bloomberg,Pentagon Puts Military Police on Alert to Go to Minneapolis,
147263,2020-09-14 20:37:00,Reuters,Trump-backed new chief of Latin American bank vows to expand unity in region - Reuters,"Mauricio Claver-Carone, the first U.S. citizen elected to lead Latin America's main development bank in its 61-year history, on Monday vowed to focus on strengthening the Bank's funding base and increase unity in the region after a contentious election."
103448,2020-08-03 11:24:00,Reuters,Tennis-Murray wants assurance on quarantine issues before U.S. Open - Reuters,"Players need assurance that they would not face mandatory quarantine upon returning to Europe from the U.S. Open before travelling to New York amid the COVID-19 pandemic, former world number one Andy Murray has said."
112987,2020-08-12 10:00:01,Reuters,"Russia says medics to get anti-COVID shots in two weeks, rejects safety concerns","Russia said on Wednesday the first batch of its Covid-19 vaccine would be ready for some medics within two weeks and rejected as ""groundless"" safety concerns aired by some experts over Moscow's rapid approval of the drug."
135213,2020-09-03 03:57:02,Reuters,"Verizon, Amazon may invest over $4 billion in India's Vodafone Idea: report","U.S. wireless carrier Verizon Communications Inc and Amazon.com Inc may invest more than $4 billion for a stake in beleaguered Indian telecom firm Vodafone Idea Ltd , India's Mint newspaper reported on Thursday, citing two unnamed people aware of the negotiat…"
82868,2020-07-13 23:32:00,Reuters,Asian markets struggle to digest coronavirus spike - Reuters,Asian shares are showing a mixed picture on Tuesday after a volatile day in U.S. equity markets amid persistent concerns over the record number of new coronavirus cases worldwide and signs of an economic rebound.
35747,2020-05-13 13:35:16,CNBC,"Treasury yields fall after Powell's warning, PPI decline","Treasury yields fell on Wednesday after Federal Reserve Chairman Jerome Powell said he sees ""significant downside risks"" amid the coronavirus pandemic"
80794,2020-07-11 03:47:00,Reuters,FaZe start off strong in Subliners' 'home' series - Reuters,"The first-place Atlanta FaZe prevailed Friday to reach the Group A upper-bracket final in the New York Subliners ""home"" series in Call of Duty League play."
82373,2020-07-13 13:31:00,Reuters,"BoE's Bailey sees economy improving, but 'very worried' about jobs - Reuters","Bank of England Governor Andrew Bailey said on Monday he thought that Britain's economy was starting to recover but had a long way to go, with the outlook for jobs a particular worry."
67983,2020-06-30 09:56:00,Reuters,"From food to cars, Saudis stock up ahead of VAT hike - Reuters India","People in Saudi Arabia rushed to buy goods from imported fruit juices to cars ahead of a sharp hike in value-added tax on July 1, introduced by the oil-rich kingdom to boost state revenues amid its worst ever economic decline."
82574,2020-07-13 17:14:14,Bloomberg,U.S. Still Not Testing Enough for Covid: New York-Presbyterian CEO,
46157,2020-05-29 04:00:00,Bloomberg,"In Nigeria, Naira Wealth Doesn't Always Mean You Can Get Dollars",
8948,2020-04-02 14:42:30,Reuters,Google to allow some advertisers to run coronavirus-related ads - Axios,"Alphabet Inc's Google will begin to allow some advertisers to run ads across its platforms that address the coronavirus, news website Axios reported on Thursday, citing an internal memo."
183496,2020-10-21 08:00:08,Bloomberg,The Pandemic Tears a Hole in a Vital Child Nutrition Safety Net,Online learning means fewer students are getting free and discounted school meals.
144104,2020-09-11 09:01:42,Reuters,Japan debates completely removing coronavirus curbs on some events - Reuters UK,"Japanese Economy Minister Yasutoshi Nishimura said on Friday, at the opening of meeting of a panel of health experts, that he wanted to remove coronavirus-related restrictions on events such as Kabuki theatre performances and classical music concerts."
